userId,anonymousId,sessionId,browser,country,sessionStart,pages,duration
1113,Safari1113__0.6490230366768417,0.16008976673820174,Safari,US,2023-06-15 09:35:00,5,98
4463,Opera4463__0.04142422297260184,0.809544149722911,Opera,US,2023-06-15 09:35:00,3,71
9458,Chrome9458__0.14653199300912179,0.8827219323140196,Chrome,CA,2023-06-15 09:35:00,4,87
5741,Chrome5741__0.6417617086934728,0.005362447634570611,Chrome,US,2023-06-15 09:40:00,5,54
8490,Samsung Internet8490__0.5700272620350026,0.9568893756834653,Samsung Internet,US,2023-06-15 09:41:00,4,64
9289,Chrome9289__0.07977673128005658,0.845038836112245,Chrome,AU,2023-06-15 09:41:00,1,32
9776,Chrome9776__0.2252352478278934,0.4210923489329599,Chrome,UK,2023-06-15 09:43:00,7,130
8464,Safari8464__0.9143159919944266,0.1433916199801426,Safari,US,2023-06-15 09:44:00,8,88
7237,Safari7237__0.1670022260221411,0.6140547557505336,Safari,UK,2023-06-15 09:45:00,8,102
5585,Chrome5585__0.7369439512117861,0.8346839006688065,Chrome,US,2023-06-15 09:46:00,2,58
2357,Safari2357__0.09223545839839375,0.4777318554398453,Safari,UK,2023-06-15 09:48:00,1,49
8634,Edge8634__0.5761478345786408,0.40867144022894775,Edge,US,2023-06-15 10:02:00,7,99
1036,Chrome1036__0.09956085885983268,0.8524881145669314,Chrome,UK,2023-06-15 10:11:00,1,30
8574,Chrome8574__0.6248585878243891,0.7741660505574408,Chrome,US,2023-06-15 10:11:00,8,117
8654,Safari8654__0.23154878734257323,0.27991708118904746,Safari,US,2023-06-15 10:16:00,1,43
4895,Chrome4895__0.2741179397939675,0.547918312536954,Chrome,US,2023-06-15 10:17:00,3,33
9661,Chrome9661__0.4295466164131858,0.42295971014535483,Chrome,US,2023-06-15 10:17:00,4,59
9972,Safari9972__0.9681555545041312,0.8610217904130151,Safari,US,2023-06-15 10:17:00,3,49
6783,Safari6783__0.2680543456216742,0.3541542917335643,Safari,US,2023-06-15 10:19:00,5,68
9942,Firefox9942__0.7656425354574319,0.8996555119916958,Firefox,US,2023-06-15 10:19:00,6,128
3687,Chrome3687__0.9132568230398754,0.43648044249774176,Chrome,UK,2023-06-15 10:20:00,1,42
3882,Edge3882__0.38612806482901796,0.8934201543941473,Edge,US,2023-06-15 10:22:00,4,34
7913,Opera7913__0.9381087707320641,0.8024349889027824,Opera,US,2023-06-15 10:31:00,5,74
7583,Chrome7583__0.9451501767772228,0.15559966124608438,Chrome,US,2023-06-15 10:35:00,7,91
6895,Safari6895__0.8108533284569175,0.6152607908172234,Safari,US,2023-06-15 10:40:00,1,30
4240,Chrome4240__0.1437784602743597,0.9798605508115972,Chrome,US,2023-06-15 10:42:00,4,72
1208,Safari1208__0.44954607194561147,0.4622672087208495,Safari,CA,2023-06-15 10:43:00,6,113
8338,Chrome8338__0.8765414705537256,0.08364337957097034,Chrome,CA,2023-06-15 10:45:00,6,100
4306,Opera4306__0.576759184254563,0.28777388110102375,Opera,UK,2023-06-15 10:47:00,5,85
8312,Firefox8312__0.049957822272372665,0.5685083315496631,Firefox,US,2023-06-15 10:48:00,1,20
8533,Safari8533__0.10501867626091044,0.7268390625225467,Safari,US,2023-06-15 10:48:00,7,70
6663,Safari6663__0.6412569278720728,0.3377515693734201,Safari,US,2023-06-15 11:00:00,1,35
7920,Chrome7920__0.019696382184324568,0.7606002391092512,Chrome,US,2023-06-15 11:00:00,3,74
7146,Chrome7146__0.5692229863508294,0.278257275062165,Chrome,UK,2023-06-15 11:01:00,7,118
2895,Chrome2895__0.5005004608645918,0.8708636337557232,Chrome,US,2023-06-15 11:02:00,3,76
3937,Chrome3937__0.36882957422886165,0.07976999925282091,Chrome,UK,2023-06-15 11:06:00,7,96
4499,Chrome4499__0.5286114470418004,0.47598315741160313,Chrome,AU,2023-06-15 11:06:00,8,127
5454,Safari5454__0.9283316110436439,0.8915174462853956,Safari,US,2023-06-15 11:09:00,5,78
9754,Safari9754__0.3694359556648732,0.7183050300920455,Safari,US,2023-06-15 11:09:00,4,43
6047,Chrome6047__0.495468642775996,0.7378319389098682,Chrome,UK,2023-06-15 11:13:00,2,51
7519,Chrome7519__0.5308568899567365,0.3834259638683115,Chrome,AU,2023-06-15 11:13:00,7,100
2984,Chrome2984__0.11558010220337311,0.3294469758935805,Chrome,US,2023-06-15 11:14:00,6,113
9038,Chrome9038__0.9731835349793734,0.618173919091388,Chrome,CA,2023-06-15 11:15:00,4,59
4452,Chrome4452__0.534516983486182,0.3098151501326851,Chrome,US,2023-06-15 11:16:00,1,6
7699,Safari7699__0.08593623433338049,0.3572498301269298,Safari,AU,2023-06-15 11:16:00,6,81
8206,Chrome8206__0.5142299147064866,0.40480008361654196,Chrome,UK,2023-06-15 11:16:00,4,46
7762,Chrome7762__0.8258941890313873,0.7487388616142496,Chrome,US,2023-06-15 11:17:00,4,70
9564,Firefox9564__0.829985777729978,0.7957690082948139,Firefox,US,2023-06-15 11:19:00,1,23
5318,Safari5318__0.5257735029449435,0.28676379729527546,Safari,CA,2023-06-15 11:30:00,6,74
1546,Chrome1546__0.8740495700200739,0.5186431759864876,Chrome,UK,2023-06-15 11:33:00,6,49
9732,Samsung Internet9732__0.0759488202924683,0.7724900950422344,Samsung Internet,US,2023-06-15 11:33:00,6,81
5667,Chrome5667__0.2610791075551009,0.031790134252355884,Chrome,UK,2023-06-15 11:35:00,1,48
8141,Chrome8141__0.46979126001529825,0.9383815708984613,Chrome,US,2023-06-15 11:38:00,1,27
9021,Chrome9021__0.2637140887347962,0.8324033114445377,Chrome,US,2023-06-15 11:41:00,4,55
5893,Safari5893__0.20494149997106992,0.6321176005882432,Safari,US,2023-06-15 11:42:00,1,32
7348,Chrome7348__0.8064050593779839,0.1696477937186942,Chrome,CA,2023-06-15 11:42:00,3,50
8983,Chrome8983__0.2724215251884121,0.5366853404733036,Chrome,US,2023-06-15 11:43:00,3,60
695,Chrome695__0.12977805624489824,0.9137972744825327,Chrome,US,2023-06-15 11:45:00,2,26
4700,Chrome4700__0.5403416923906323,0.31290744830116757,Chrome,US,2023-06-15 11:45:00,3,40
5172,Safari5172__0.22853146465727248,0.39088133972588346,Safari,US,2023-06-15 11:49:00,6,88
7590,Safari7590__0.5437004147507225,0.932147222000427,Safari,US,2023-06-15 11:49:00,1,32
6152,Firefox6152__0.4379416967061307,0.9512083734992456,Firefox,US,2023-06-15 12:07:00,2,43
8806,Chrome8806__0.7220265863094459,0.2605959134834659,Chrome,UK,2023-06-15 12:07:00,5,70
7653,Chrome7653__0.1588177374212416,0.12321186682829088,Chrome,US,2023-06-15 12:08:00,7,103
7783,Edge7783__0.3628933714126368,0.35788304523802883,Edge,US,2023-06-15 12:08:00,5,47
5653,Chrome5653__0.7167054685805561,0.24369172190031874,Chrome,US,2023-06-15 12:10:00,4,62
4675,Safari4675__0.9059858626269808,0.10445387392102812,Safari,US,2023-06-15 12:11:00,7,106
7154,Chrome7154__0.12070758369978463,0.4884363545366657,Chrome,US,2023-06-15 12:11:00,6,114
5308,Firefox5308__0.9390873214199498,0.8655127818633486,Firefox,CA,2023-06-15 12:13:00,2,55
7382,Chrome7382__0.589178914472265,0.7113757871268844,Chrome,US,2023-06-15 12:18:00,5,75
1120,Firefox1120__0.45208090350167507,0.2901199846533531,Firefox,US,2023-06-15 12:20:00,7,131
7161,Chrome7161__0.6226314056144897,0.8731940499802697,Chrome,US,2023-06-15 12:22:00,2,36
4570,Chrome4570__0.7778932820910309,0.08358844930822462,Chrome,US,2023-06-15 12:29:00,2,58
5969,Chrome5969__0.18344361165189427,0.7802309713388842,Chrome,AU,2023-06-15 12:33:00,2,52
9836,Chrome9836__0.23042710361016372,0.9560959645985336,Chrome,UK,2023-06-15 12:34:00,6,144
9849,Samsung Internet9849__0.6206792446224771,0.8602221686344587,Samsung Internet,AU,2023-06-15 12:36:00,5,67
4043,Safari4043__0.4358588010892903,0.495702435333246,Safari,US,2023-06-15 12:38:00,7,115
4133,Samsung Internet4133__0.709540294210095,0.31996779744739046,Samsung Internet,US,2023-06-15 12:38:00,1,44
4265,Chrome4265__0.8504367926364198,0.7592488937295157,Chrome,US,2023-06-15 12:38:00,6,71
6169,Samsung Internet6169__0.17520856116873662,0.014531634945181615,Samsung Internet,AU,2023-06-15 12:38:00,6,78
9587,Safari9587__0.9601568987021065,0.9413868803781922,Safari,UK,2023-06-15 12:38:00,5,57
4946,Safari4946__0.11014704427162392,0.9497264612915555,Safari,UK,2023-06-15 12:40:00,5,88
9550,Chrome9550__0.3261542371547761,0.06064839995611826,Chrome,US,2023-06-15 12:41:00,5,89
9651,Safari9651__0.6431303788037388,0.6456886159187079,Safari,US,2023-06-15 12:41:00,4,67
721,Safari721__0.4597781653424733,0.4821582207142001,Safari,US,2023-06-15 12:44:00,2,31
1091,Safari1091__0.03202942288268362,0.7148904324926018,Safari,US,2023-06-15 12:44:00,1,24
7180,Safari7180__0.6278502505772552,0.24090795234984497,Safari,US,2023-06-15 12:45:00,3,36
3073,Chrome3073__0.0884461542727577,0.4092099685360695,Chrome,US,2023-06-15 12:46:00,4,48
389,Chrome389__0.4511356654220875,0.5010017701155622,Chrome,AU,2023-06-15 12:47:00,2,49
6927,Chrome6927__0.18687247679792374,0.2792261597241794,Chrome,UK,2023-06-15 13:01:00,6,109
6830,Chrome6830__0.07948293392660943,0.23994168613420497,Chrome,US,2023-06-15 13:02:00,5,126
8528,Chrome8528__0.4975353205269737,0.09399264347869285,Chrome,CA,2023-06-15 13:02:00,1,21
9876,Chrome9876__0.7249698561083842,0.0950838787116639,Chrome,UK,2023-06-15 13:02:00,4,50
9505,Chrome9505__0.8986923010780576,0.3423147586444035,Chrome,US,2023-06-15 13:06:00,7,121
9998,Chrome9998__0.39632318072220163,0.8849273641617197,Chrome,CA,2023-06-15 13:08:00,6,99
2280,Samsung Internet2280__0.022965165413576516,0.012496918764861586,Samsung Internet,US,2023-06-15 13:10:00,7,96
5066,Samsung Internet5066__0.44063101896143797,0.45188603190747423,Samsung Internet,UK,2023-06-15 13:11:00,1,38
7322,Chrome7322__0.8182291975571638,0.4203406696710219,Chrome,US,2023-06-15 13:14:00,7,106
9742,Firefox9742__0.13920730328662922,0.789329698646271,Firefox,US,2023-06-15 13:14:00,1,36
6136,Safari6136__0.19425256568207083,0.4227495148103433,Safari,UK,2023-06-15 13:17:00,1,10
8646,Samsung Internet8646__0.2995556481991657,0.5774008106611095,Samsung Internet,UK,2023-06-15 13:20:00,8,107
7493,Chrome7493__0.1936169216229977,0.2815215876099908,Chrome,US,2023-06-15 13:21:00,6,94
7566,Chrome7566__0.7354468333541224,0.6333927522407279,Chrome,UK,2023-06-15 13:23:00,5,62
972,Chrome972__0.637979784093726,0.8729036455270001,Chrome,US,2023-06-15 13:24:00,2,30
9576,Safari9576__0.790395140931476,0.2260667273138175,Safari,UK,2023-06-15 13:37:00,1,16
7554,Edge7554__0.12127701599709262,0.48303012505539966,Edge,US,2023-06-15 13:38:00,5,93
9655,Chrome9655__0.5504021112167672,0.9726146103634714,Chrome,US,2023-06-15 13:38:00,4,71
4052,Chrome4052__0.33841439679415664,0.5779364501744175,Chrome,US,2023-06-15 13:39:00,7,144
7298,Safari7298__0.37602984317589017,0.2828686538402023,Safari,CA,2023-06-15 13:40:00,3,39
882,Safari882__0.5545300655415826,0.30713395476798366,Safari,US,2023-06-15 13:43:00,6,101
8576,Chrome8576__0.5681971647808388,0.013940875091320137,Chrome,UK,2023-06-15 13:45:00,5,69
8774,Chrome8774__0.9625963731311575,0.03480010375343001,Chrome,US,2023-06-15 13:46:00,3,68
8903,Chrome8903__0.9804794998594482,0.5619769643822026,Chrome,US,2023-06-15 14:00:00,5,91
8812,Safari8812__0.6618400195583478,0.7629639027347803,Safari,US,2023-06-15 14:02:00,2,29
4135,Chrome4135__0.7284691893941637,0.3589266978507919,Chrome,US,2023-06-15 14:03:00,1,35
6939,Chrome6939__0.14792669988615126,0.035602177133607915,Chrome,AU,2023-06-15 14:08:00,4,88
7492,Chrome7492__0.7864053906272277,0.1647148629307229,Chrome,US,2023-06-15 14:10:00,1,18
5679,Chrome5679__0.7718067787188523,0.8479120392018227,Chrome,AU,2023-06-15 14:13:00,4,56
9278,Chrome9278__0.19254278502536315,0.5703912608978485,Chrome,CA,2023-06-15 14:14:00,7,99
8063,Chrome8063__0.6750998678194902,0.23941077257155308,Chrome,US,2023-06-15 14:15:00,8,101
7916,Chrome7916__0.8589092481773817,0.6757677224897631,Chrome,UK,2023-06-15 14:17:00,4,52
5300,Chrome5300__0.9993479958247418,0.8586425208738895,Chrome,US,2023-06-15 14:18:00,1,13
5353,Safari5353__0.3433363864184109,0.4907385937740161,Safari,US,2023-06-15 14:19:00,7,98
1597,Chrome1597__0.9108578906815212,0.28290621852635534,Chrome,UK,2023-06-15 14:22:00,8,83
4108,Chrome4108__0.6161410739159208,0.36463233541033735,Chrome,CA,2023-06-15 14:22:00,6,78
9900,Chrome9900__0.6039952974818983,0.1187347398391374,Chrome,US,2023-06-15 14:24:00,2,25
2751,Safari2751__0.24424701924613323,0.21308899414279248,Safari,US,2023-06-15 14:26:00,6,84
2995,Safari2995__0.037391669625087776,0.7199943972853013,Safari,US,2023-06-15 14:38:00,1,33
3541,Chrome3541__0.901584646614149,0.5486346297362514,Chrome,US,2023-06-15 14:39:00,8,100
4218,Safari4218__0.29437062235898015,0.8411230778145431,Safari,CA,2023-06-15 14:40:00,5,86
956,Samsung Internet956__0.8638078198725432,0.824866741972182,Samsung Internet,UK,2023-06-15 14:43:00,5,97
8296,Chrome8296__0.14015025867480757,0.7024587814690555,Chrome,UK,2023-06-15 14:45:00,3,20
6922,Edge6922__0.5114203796936618,0.6710158224088545,Edge,US,2023-06-15 14:47:00,3,69
5166,Chrome5166__0.8033928425382033,0.7943809848825094,Chrome,UK,2023-06-15 15:02:00,6,113
7811,Chrome7811__0.6927862899133679,0.6921987341169029,Chrome,US,2023-06-15 15:04:00,6,91
6553,Chrome6553__0.08733828617516903,0.8903412644023079,Chrome,US,2023-06-15 15:05:00,1,49
5887,Chrome5887__0.4956619139767948,0.7109262599659891,Chrome,UK,2023-06-15 15:06:00,1,43
8565,Chrome8565__0.5943373151956495,0.6407630753162079,Chrome,US,2023-06-15 15:13:00,4,77
5209,Edge5209__0.1751432135409816,0.12881513815368506,Edge,AU,2023-06-15 15:15:00,2,36
197,Chrome197__0.1575194483134088,0.5501294870159665,Chrome,UK,2023-06-15 15:17:00,6,130
4382,Chrome4382__0.715118241097308,0.6478949758129531,Chrome,US,2023-06-15 15:17:00,1,17
9392,Chrome9392__0.30053276986319566,0.19911882858869423,Chrome,US,2023-06-15 15:19:00,6,76
8355,Chrome8355__0.15658251460768424,0.3078711798517142,Chrome,US,2023-06-15 15:20:00,6,112
4255,Chrome4255__0.7056766654904949,0.929466394848278,Chrome,US,2023-06-15 15:29:00,7,92
5077,Safari5077__0.07563720822704201,0.20344584812294575,Safari,UK,2023-06-15 15:29:00,3,36
9796,Safari9796__0.20536093229450425,0.5279622991845501,Safari,UK,2023-06-15 15:30:00,4,63
9875,Chrome9875__0.11832160299547789,0.22587240176888268,Chrome,US,2023-06-15 15:30:00,5,78
1778,Chrome1778__0.8573086344102712,0.13142334005914091,Chrome,CA,2023-06-15 15:32:00,1,29
3007,Chrome3007__0.9498735137261489,0.5940704932916918,Chrome,UK,2023-06-15 15:32:00,7,113
8087,Chrome8087__0.17217005519988637,0.9847124202921682,Chrome,UK,2023-06-15 15:34:00,6,77
3361,Chrome3361__0.8075841212972594,0.12609052648899577,Chrome,US,2023-06-15 15:46:00,2,26
7610,Chrome7610__0.009466972891124525,0.05419722610826683,Chrome,US,2023-06-15 16:02:00,5,88
8068,Chrome8068__0.9124800139141975,0.7579793737621001,Chrome,CA,2023-06-15 16:03:00,1,47
2803,Chrome2803__0.525188516667257,0.32471768497837683,Chrome,US,2023-06-15 16:04:00,6,91
2422,Chrome2422__0.5572721830251475,0.873313853915789,Chrome,US,2023-06-15 16:05:00,5,99
8074,Chrome8074__0.3042588008887708,0.35459356860934643,Chrome,US,2023-06-15 16:06:00,1,39
8712,Firefox8712__0.8844360178227664,0.268722598754205,Firefox,US,2023-06-15 16:07:00,5,63
9315,Chrome9315__0.19152426066680173,0.49253705633041145,Chrome,US,2023-06-15 16:07:00,6,50
2008,Safari2008__0.5952489043657041,0.4402350904850716,Safari,CA,2023-06-15 16:13:00,1,48
5410,Chrome5410__0.05366497570041728,0.9817674455345768,Chrome,US,2023-06-15 16:13:00,7,110
9982,Safari9982__0.430845868281053,0.2930638473949112,Safari,US,2023-06-15 16:15:00,8,61
8400,Chrome8400__0.9833195617184289,0.6842626075194038,Chrome,US,2023-06-15 16:19:00,4,51
9426,Chrome9426__0.6234014892991895,0.1369846312444447,Chrome,UK,2023-06-15 16:19:00,7,93
3218,Chrome3218__0.002533774247903242,0.05068028347061704,Chrome,CA,2023-06-15 16:20:00,4,84
6396,Chrome6396__0.8905420905309787,0.29215985609220585,Chrome,UK,2023-06-15 16:20:00,5,97
6884,Chrome6884__0.6420744367542885,0.0676319498721909,Chrome,US,2023-06-15 16:22:00,5,57
8610,Chrome8610__0.28103434798018045,0.3013601346866839,Chrome,US,2023-06-15 16:24:00,7,124
4347,Chrome4347__0.38128696939672335,0.11669860275705446,Chrome,UK,2023-06-15 16:35:00,3,59
5795,Chrome5795__0.11532658343446789,0.1376198468692469,Chrome,US,2023-06-15 16:35:00,2,44
4013,Chrome4013__0.9920722234552792,0.34651313856318877,Chrome,US,2023-06-15 16:36:00,3,32
8363,Chrome8363__0.7832595148519343,0.3467087758207137,Chrome,US,2023-06-15 16:37:00,2,62
9764,Chrome9764__0.9103474818016049,0.47133007073856725,Chrome,US,2023-06-15 16:37:00,4,63
7334,Chrome7334__0.5333824121454585,0.07730053402943682,Chrome,US,2023-06-15 16:39:00,6,106
6568,Safari6568__0.7332889127840105,0.01848472554680769,Safari,CA,2023-06-15 16:40:00,8,111
8409,Chrome8409__0.5968754289156517,0.5776523780527518,Chrome,AU,2023-06-15 16:47:00,6,61
8894,Chrome8894__0.7640962121188919,0.07126102560707537,Chrome,US,2023-06-15 16:49:00,2,38
9801,Chrome9801__0.7615026913770075,0.15108201760217344,Chrome,US,2023-06-15 16:49:00,2,38
6975,Chrome6975__0.047037076183994664,0.5387510813474425,Chrome,US,2023-06-15 17:07:00,6,122
7892,Chrome7892__0.557863521140195,0.2749849736506653,Chrome,US,2023-06-15 17:07:00,7,92
1371,Firefox1371__0.656157781112662,0.14737390117908777,Firefox,US,2023-06-15 17:08:00,2,65
4607,Safari4607__0.6191691544429387,0.4084918042030159,Safari,UK,2023-06-15 17:08:00,1,44
5041,Chrome5041__0.3725266954277575,0.8678047256393169,Chrome,US,2023-06-15 17:09:00,4,87
9816,Chrome9816__0.78587457072909,0.5985818909264853,Chrome,UK,2023-06-15 17:10:00,2,25
8541,Samsung Internet8541__0.9411794596891301,0.37208671576893626,Samsung Internet,US,2023-06-15 17:12:00,4,72
415,Chrome415__0.6272887378763974,0.40771844989171213,Chrome,US,2023-06-15 17:13:00,2,30
1647,Safari1647__0.3170887038773509,0.7324608925783134,Safari,UK,2023-06-15 17:14:00,5,79
8152,Safari8152__0.8404088618022532,0.0231183294374957,Safari,US,2023-06-15 17:18:00,6,69
2206,Edge2206__0.16374468039620882,0.8776308667619499,Edge,UK,2023-06-15 17:21:00,8,113
5864,Chrome5864__0.9840177894676392,0.8955314099848566,Chrome,US,2023-06-15 17:22:00,5,78
7030,Edge7030__0.46887271267468567,0.4312491397033231,Edge,US,2023-06-15 17:22:00,2,38
7872,Chrome7872__0.5117424910270743,0.6298574458835406,Chrome,US,2023-06-15 17:25:00,6,84
4360,Edge4360__0.24739023451502207,0.6660965383091186,Edge,US,2023-06-15 17:26:00,4,69
8767,Chrome8767__0.740172928130377,0.9792993664729048,Chrome,UK,2023-06-15 17:28:00,7,97
9815,Chrome9815__0.18965343340108065,0.2108004867514881,Chrome,US,2023-06-15 17:32:00,1,21
6360,Chrome6360__0.6252645774045744,0.23503314528051256,Chrome,US,2023-06-15 17:33:00,1,36
9656,Chrome9656__0.4380005720299669,0.4164850694775242,Chrome,UK,2023-06-15 17:36:00,7,64
8325,Chrome8325__0.9783856919978664,0.10772270384671923,Chrome,US,2023-06-15 17:37:00,6,88
1399,Chrome1399__0.2590854329014358,0.32085008283603744,Chrome,AU,2023-06-15 17:38:00,1,60
6941,Safari6941__0.9709326449455928,0.711977807051575,Safari,US,2023-06-15 17:39:00,3,61
9862,Safari9862__0.8472497150943228,0.755606144541427,Safari,US,2023-06-15 17:39:00,8,120
1786,Chrome1786__0.02221914388886126,0.7594754195302225,Chrome,UK,2023-06-15 17:41:00,1,19
6931,Chrome6931__0.1884403898078708,0.9794259658856288,Chrome,US,2023-06-15 17:42:00,5,96
7958,Chrome7958__0.5575409584968873,0.9056456585963957,Chrome,CA,2023-06-15 17:47:00,2,39
9349,Chrome9349__0.21360800181642636,0.6460930662031434,Chrome,AU,2023-06-15 17:47:00,2,30
6860,Chrome6860__0.7336491456316505,0.7571865960579267,Chrome,US,2023-06-15 18:00:00,6,67
8299,Chrome8299__0.9780195072285682,0.9443676335783626,Chrome,AU,2023-06-15 18:04:00,1,38
6452,Chrome6452__0.422539045983058,0.8408112231746139,Chrome,US,2023-06-15 18:05:00,1,35
536,Chrome536__0.6026050071086941,0.9784527738305515,Chrome,UK,2023-06-15 18:08:00,7,130
3270,Chrome3270__0.5934861322232279,0.14656176131638587,Chrome,US,2023-06-15 18:10:00,7,80
2370,Chrome2370__0.7343506003944169,0.9448731653587217,Chrome,US,2023-06-15 18:12:00,6,92
6871,Chrome6871__0.5871363595574672,0.6604703162840568,Chrome,US,2023-06-15 18:12:00,2,21
3151,Chrome3151__0.6786046630295,0.12375729982721384,Chrome,US,2023-06-15 18:13:00,5,114
8853,Chrome8853__0.2714220823660345,0.5959341079654945,Chrome,US,2023-06-15 18:13:00,4,58
3217,Chrome3217__0.6273391324469693,0.46521755531080045,Chrome,UK,2023-06-15 18:14:00,5,92
6171,Samsung Internet6171__0.5130983827952174,0.39716150888873614,Samsung Internet,US,2023-06-15 18:14:00,7,106
9628,Chrome9628__0.5899230088855147,0.5517881897230974,Chrome,CA,2023-06-15 18:14:00,6,101
4907,Chrome4907__0.5025648999691736,0.8294230654983685,Chrome,UK,2023-06-15 18:17:00,1,33
4853,Edge4853__0.8959453675033948,0.6469693303299238,Edge,US,2023-06-15 18:18:00,7,84
7559,Chrome7559__0.10014723821440574,0.36712607003823394,Chrome,AU,2023-06-15 18:19:00,6,72
5389,Safari5389__0.820254088549291,0.6511002412348965,Safari,AU,2023-06-15 18:31:00,2,36
8735,Chrome8735__0.7613169165566989,0.39670459218075815,Chrome,US,2023-06-15 18:32:00,6,79
9681,Chrome9681__0.9061280117304313,0.1029875196828538,Chrome,US,2023-06-15 18:32:00,7,134
6309,Chrome6309__0.3442538550503478,0.2126814977656697,Chrome,AU,2023-06-15 18:40:00,6,121
6639,Safari6639__0.9517146174200728,0.6946829367191627,Safari,AU,2023-06-15 18:41:00,7,132
8034,Chrome8034__0.45366176502528055,0.6052137923154433,Chrome,US,2023-06-15 18:42:00,5,53
1190,Edge1190__0.5345559132946902,0.8838333971224277,Edge,US,2023-06-15 18:44:00,2,54
4198,Chrome4198__0.8632995353962956,0.4224950732565136,Chrome,CA,2023-06-15 18:45:00,1,31
4624,Safari4624__0.9663043665251849,0.2690233551014214,Safari,US,2023-06-15 18:47:00,1,54
4124,Chrome4124__0.22065823052579026,0.6907665520100046,Chrome,US,2023-06-15 18:49:00,1,55
5190,Chrome5190__0.2397479376042866,0.5690976127856369,Chrome,US,2023-06-15 18:49:00,7,118
5238,Chrome5238__0.11733830828411529,0.4942406240851014,Chrome,CA,2023-06-16 07:06:00,3,67
9766,Samsung Internet9766__0.31045979723919515,0.4001817335326294,Samsung Internet,UK,2023-06-16 07:06:00,3,38
3909,Chrome3909__0.10136809304098415,0.2564509370871164,Chrome,AU,2023-06-16 07:07:00,2,50
8784,Chrome8784__0.30247876507044236,0.13217047899677925,Chrome,US,2023-06-16 07:08:00,1,45
8134,Safari8134__0.735506681295593,0.6924725923489674,Safari,US,2023-06-16 07:09:00,3,49
5644,Chrome5644__0.6497173212993839,0.617268405668097,Chrome,US,2023-06-16 07:10:00,6,86
2616,Chrome2616__0.8737045786800604,0.8301213430281349,Chrome,UK,2023-06-16 07:11:00,6,47
5300,Opera5300__0.9993479958247418,0.7674891970742281,Opera,US,2023-06-16 07:11:00,6,128
2832,Samsung Internet2832__0.8123578284826309,0.4655225038138915,Samsung Internet,US,2023-06-16 07:12:00,4,67
8602,Chrome8602__0.23165381102913551,0.4282011123248213,Chrome,US,2023-06-16 07:16:00,6,98
5466,Edge5466__0.6109857073096221,0.21866342298448327,Edge,UK,2023-06-16 07:20:00,8,135
9980,Safari9980__0.14916388594247154,0.33926390182836474,Safari,US,2023-06-16 07:20:00,6,83
5252,Chrome5252__0.18158004631873825,0.7518341191856321,Chrome,US,2023-06-16 07:22:00,1,37
5634,Chrome5634__0.6614425557379096,0.005167117005191235,Chrome,US,2023-06-16 07:23:00,2,39
8503,Chrome8503__0.5962048839851519,0.14692645504021873,Chrome,US,2023-06-16 07:23:00,1,42
5510,Chrome5510__0.19536560133585135,0.3730976143805811,Chrome,US,2023-06-16 07:29:00,2,39
652,Chrome652__0.31992868416774045,0.9043588024072096,Chrome,US,2023-06-16 07:31:00,6,110
8585,Chrome8585__0.9612478370258202,0.8069197306371452,Chrome,US,2023-06-16 07:31:00,2,14
6542,Chrome6542__0.3875640841741901,0.5714841117369456,Chrome,US,2023-06-16 07:32:00,8,123
7797,Chrome7797__0.9191528001559479,0.5722861316430592,Chrome,UK,2023-06-16 07:34:00,8,101
3259,Chrome3259__0.8796494811685089,0.10547468117230996,Chrome,AU,2023-06-16 07:37:00,1,32
6660,Edge6660__0.8244008481363336,0.7705217580426549,Edge,US,2023-06-16 07:43:00,4,51
4507,Safari4507__0.09984654003936932,0.6018778885065608,Safari,UK,2023-06-16 07:45:00,4,78
7665,Chrome7665__0.5548115956758974,0.19773692739688276,Chrome,US,2023-06-16 07:48:00,1,6
8671,Chrome8671__0.18269601634283417,0.9055727240875986,Chrome,US,2023-06-16 07:49:00,8,109
5324,Safari5324__0.9493570715514945,0.36755402789127345,Safari,US,2023-06-16 08:00:00,6,86
9217,Firefox9217__0.8269795689192072,0.6288658826316575,Firefox,UK,2023-06-16 08:03:00,4,44
4267,Chrome4267__0.48367615648838047,0.762109195624797,Chrome,UK,2023-06-16 08:09:00,5,64
3430,Safari3430__0.33267512028063906,0.7817091020088092,Safari,US,2023-06-16 08:10:00,5,121
5144,Chrome5144__0.4565086287078126,0.4498438535087861,Chrome,US,2023-06-16 08:18:00,6,97
9681,Chrome9681__0.9061280117304313,0.002182304792367029,Chrome,US,2023-06-16 08:18:00,6,92
2887,Chrome2887__0.09967344227019126,0.7993884301709038,Chrome,UK,2023-06-16 08:19:00,1,31
7069,Safari7069__0.6345747825031856,0.8312719340310462,Safari,AU,2023-06-16 08:19:00,4,52
7851,Chrome7851__0.1746695448632305,0.21835243086481082,Chrome,US,2023-06-16 08:19:00,1,36
3764,Safari3764__0.19837893076479496,0.346713294596797,Safari,US,2023-06-16 08:20:00,2,29
6119,Safari6119__0.13943792182178338,0.40702662083794405,Safari,AU,2023-06-16 08:24:00,6,92
9093,Chrome9093__0.21435007184839616,0.819319730778731,Chrome,US,2023-06-16 08:25:00,7,146
1491,Chrome1491__0.06769862961127515,0.22392819814614873,Chrome,US,2023-06-16 08:26:00,4,74
8463,Chrome8463__0.29607815134727367,0.7051356040174495,Chrome,US,2023-06-16 08:29:00,2,52
